gene,gene_number,cpath,cost,x,y,z,cc,cc_size
Aars,1,"[439, 5841, 7473, 20065]",2.0042490288882884,188.4457182993685,1808.2233226596898,0.0,136,1
U2af2,249,"[1482, 6916, 13144, 15688]",0.24123258839069248,190.76855752586414,1916.3570618569174,0.0,137,6
Sfpq,206,"[7209, 12052, 16638, 18940]",0.38066864758771807,190.68228588020435,1917.0403650172846,0.0,137,6
Cited2,13,"[4706, 7479, 16292, 20971]",3.3661479985872855,189.9650827337622,1917.602185850464,0.0,137,6
Hnrnpk,59,"[2038, 6668, 10427, 17557]",1.2653810645413863,190.55182369993685,1811.0157323700482,0.0,138,11
negative_control,1707,"[3907, 18089, 22107, 23262]",2.9092329139583386,189.482001514324,1811.5813350523936,0.0,138,11
negative_control,2020,"[11893, 16869, 20275, 23253]",3.0897048370654945,188.15975128293093,1811.17992060976,0.0,138,11
Rab5c,173,"[2531, 11477, 15197, 17719]",3.8092376247756032,190.17343069237182,1810.136862461612,0.0,138,11
Rpsa,197,"[446, 4339, 20975, 22644]",3.912660690305315,191.0813120379785,1898.921561444229,0.0,139,1
Mtch1,115,"[3062, 8769, 18652, 21314]",1.0700330649495489,194.73568629505576,1886.7719169077818,0.0,140,4
Prrx1,159,"[449, 9692, 13794, 18768]",3.9355828359021525,192.74360981105656,1886.856576867886,0.0,140,4
Ctsb,25,"[452, 15699, 18295, 20649]",2.9035348992451326,193.44628164494776,1835.5840484903838,0.0,141,1
Fbln2,42,"[454, 4716, 18942, 23282]",2.804108476383263,194.10655772040008,1868.9210995780797,0.0,142,1
Fbln2,42,"[455, 4719, 18944, 23280]",0.9217241391645521,194.4878262506802,1853.464805404575,0.0,143,1
Prrx1,159,"[456, 9699, 13800, 18771]",1.733857978472546,194.60068952469388,1865.0945469850153,0.0,144,1
Rpsa,197,"[462, 4350, 20989, 22649]",1.092401155679019,194.81842309982943,1824.6307662700278,0.0,145,6
Slc38a2,209,"[1739, 7812, 12710, 14296]",1.7470492306694918,197.66123976531875,1824.2967104915258,0.0,145,6
Junb,71,"[4723, 7493, 11289, 22804]",3.151597558630548,195.7889262671814,1824.7401131767865,0.0,145,6
Rpsa,197,"[463, 4352, 20994, 22651]",2.753464693255755,195.47758191764984,1806.6966158794999,0.0,146,1
negative_control,347,"[2549, 8771, 13802, 16303]",1.5441626098230896,195.363888934076,1839.3930388029319,0.0,147,10
negative_control,1629,"[4725, 12281, 18110, 23929]",2.2616351603540132,196.25989741342883,1838.3666104696567,0.0,147,10
Rpl18a,187,"[6383, 6922, 10843, 20992]",2.734728915754845,195.8522961222804,1839.4137551631954,0.0,147,10
Psap,160,"[6160, 14288, 16641, 23680]",3.6309549261349505,194.15104659585324,1839.6271988508488,0.0,147,10
Rpsa,197,"[466, 4356, 20995, 22655]",1.8657292999606214,196.53610343654876,1836.095502245322,0.0,148,5
Vim,261,"[9706, 15221, 16309, 21323]",2.519792821867059,198.07186755665109,1836.8848169204102,0.0,148,5
Zfp36l2,270,"[7809, 17567, 18109, 20996]",1.7494599967856057,196.71500020928943,1902.6136711334402,0.0,149,3
negative_control,550,"[471, 15219, 21602, 23294]",2.449566686669263,197.87998419997615,1903.0845612499954,0.0,149,3
Rpl15,186,"[11088, 12289, 21814, 23299]",0.3297772651184389,200.5525848215075,1929.8935848919343,0.0,150,13
negative_control,612,"[996, 3946, 13568, 24154]",2.223306959432378,200.3928423804975,1930.9641124551017,0.0,150,13
negative_control,463,"[2581, 4369, 14307, 19326]",3.156461850849385,201.50756802319995,1930.5912769301472,0.0,150,13
Ubxn1,253,"[5876, 7085, 12930, 17725]",3.205318528528572,200.28002122703933,1930.1328229298147,0.0,150,13
Rpsa,197,"[479, 4367, 21010, 22658]",1.2886349760239013,200.66681044612966,1889.530691693477,0.0,151,1
Malat1,83,"[2572, 3947, 10466, 14789]",2.088943311821591,200.5161261067287,1837.3794130580902,0.0,152,6
negative_control,2048,"[16017, 16316, 18781, 23947]",2.3185577040993404,201.9074110475766,1839.6408647180308,0.0,152,6
Eif4g2,38,"[6169, 7509, 12540, 19716]",3.108883480286681,201.38910664565412,1838.5341658337786,0.0,152,6
Fbln2,42,"[486, 4745, 18962, 23310]",2.433676608046246,202.86065295387962,1819.011676365736,0.0,153,1
Psmd2,163,"[488, 7820, 12293, 23945]",2.4590505751072227,201.99591658271095,1915.4726123812975,0.0,154,1
Prrx1,159,"[492, 9721, 13822, 18785]",0.5333379014954827,204.20589011646837,1817.9230512650195,0.0,155,1
Rpsa,197,"[496, 4382, 21026, 22667]",3.3214215813702794,206.10531532689646,1810.299509849415,0.0,156,1
Ptgs1,169,"[8307, 9730, 13175, 14073]",1.347767482581749,208.13280681181686,1899.2020470168459,0.0,157,8
Arf1,6,"[6701, 13364, 18964, 21340]",1.4691257564903546,204.60361035265993,1899.70532066314,0.0,157,8
Stip1,221,"[3461, 7089, 16484, 22455]",1.7767584283053683,203.61435781675982,1899.8758052926767,0.0,157,8
Gsto1,54,"[8578, 18126, 20673, 22992]",2.307724156594138,204.06353721996896,1899.8850402919115,0.0,157,8
Aars,1,"[499, 5901, 7526, 20118]",3.271299047576641,206.66121516091457,1899.3189365275998,0.0,157,8
Fbln2,42,"[500, 4763, 18967, 23319]",3.966792500427377,206.86447207260065,1855.429796470546,0.0,158,1
Rpsa,197,"[506, 4384, 21028, 22669]",0.9591889707507395,207.27234837035823,1825.7342113327245,0.0,159,1
negative_control,1499,"[10081, 11816, 13839, 19855]",1.3033909294674526,211.32568735309658,1920.1173541360406,0.0,160,23
Ercc1,40,"[5254, 12306, 16664, 19545]",1.746575596079913,210.0888403827067,1919.2543825504254,0.0,160,23
negative_control,1517,"[2610, 14835, 18316, 24166]",2.2016808330390605,209.787767528929,1919.8029102693981,0.0,160,23
Ptbp1,167,"[3996, 7855, 11913, 18152]",2.244049115367406,212.58001718040924,1918.5581502384598,0.0,160,23
Laptm4a,76,"[4399, 8106, 13580, 22470]",2.6023466595514697,212.19248105916265,1918.8332091765426,0.0,160,23
negative_control,853,"[1028, 12315, 14083, 23337]",2.815708098735481,212.53730193381264,1920.160950374955,0.0,160,23
Rpsa,197,"[514, 4396, 21036, 22676]",0.9527090254871571,210.5476777087251,1865.7071963486335,0.0,161,1
Psmd8,166,"[517, 12310, 15500, 20296]",1.1750654787895065,211.38891927699427,1924.6367584287323,0.0,162,1
negative_control,691,"[518, 8108, 12733, 18156]",0.963860322190782,213.6006029541528,1903.9848770925469,0.0,163,6
Vim,261,"[9737, 15254, 16332, 21359]",1.0392414161064907,212.6988057599622,1903.9385285700791,0.0,163,6
Ctsb,25,"[520, 15735, 18321, 20697]",0.6322598218388286,213.680784546069,1849.2251141711565,0.0,164,3
Gpi1,52,"[4401, 12734, 15734, 21045]",3.4702699158088746,213.8662497811602,1850.5705660928554,0.0,164,3
Timp2,229,"[7101, 13845, 19221, 22173]",1.9030607340381458,213.82855375185358,1824.2684779258961,0.0,165,8
Gsto1,54,"[8597, 18155, 20694, 23007]",2.2420491165955103,212.34287242097957,1823.280646733223,0.0,165,8
Srebf2,215,"[6729, 9243, 16336, 19731]",2.45567138029241,214.30894980913004,1824.0716621744868,0.0,165,8
Aars,1,"[521, 5925, 7540, 20133]",2.6900579315690276,214.0780227999794,1824.145343917888,0.0,165,8
Morf4l2,88,"[2624, 6414, 12316, 21046]",2.862264848622145,213.74252965647912,1824.112625514178,0.0,165,8
Rpsa,197,"[525, 4410, 21052, 22683]",0.9156614229677763,215.37148099603507,1838.8776196186611,0.0,166,2
Rpsa,197,"[528, 4406, 21049, 22682]",2.622045453277851,215.1061298426783,1898.0806702895354,0.0,167,2
Ncl,121,"[3493, 6733, 21641, 23343]",1.292627383707534,215.68832215993484,1909.2118014633718,0.0,168,19
Hif1a,57,"[7231, 17607, 18322, 23009]",1.3827297729983277,214.70656752893112,1908.4250848527458,0.0,168,19
U2af2,249,"[1530, 6958, 13183, 15740]",1.4243037751680145,215.53142541977468,1908.6421247062121,0.0,168,19
Rpsa,197,"[531, 4413, 21053, 22686]",1.51391326727208,216.07590400329025,1908.5430277666946,0.0,168,19
Emp1,39,"[1036, 5265, 10091, 18552]",3.3831791184109994,215.63685308236097,1908.8448470327767,0.0,168,19
Malat1,83,"[2619, 3993, 10511, 14851]",3.4398596563992934,212.83031488542719,1908.5759957327296,0.0,168,19
Rpsa,197,"[537, 4422, 21062, 22691]",2.297273415363535,220.11642193701775,1893.2726294132453,0.0,169,1
Rpsa,197,"[543, 4428, 21069, 22695]",0.158354919641378,222.3147807827682,1860.2481753616944,0.0,170,3
Malat1,83,"[2659, 4027, 10538, 14877]",1.391373942756138,222.16032573635738,1860.16461834366,0.0,170,3
Malat1,83,"[2660, 4029, 10535, 14878]",0.7650262306697084,222.39979790291522,1914.557711158558,0.0,171,18
Mdh2,85,"[8119, 13593, 16679, 21656]",1.0361193832152908,222.84229244352733,1913.4128015439092,0.0,171,18
negative_control,298,"[544, 5278, 9758, 16355]",1.2231623466931771,222.4449547601863,1914.3749864799265,0.0,171,18
negative_control,1729,"[3159, 13386, 19740, 20305]",1.939792683752271,222.0275722209947,1913.0339940746185,0.0,171,18
Msn,112,"[5949, 7560, 19236, 23367]",2.469129088197404,222.9280912808735,1915.123185659943,0.0,171,18
Mtap,114,"[1786, 10102, 17908, 20150]",3.9725907198718162,222.56894846950965,1913.7400349491647,0.0,171,18
Fbln2,42,"[546, 4805, 18996, 23370]",3.0394011455192134,224.66569259290708,1898.2293353562472,0.0,172,4
Taldo1,223,"[2103, 8818, 20713, 23366]",3.85339829458873,223.38775584938944,1899.6051568953405,0.0,172,4
Rpsa,197,"[548, 4433, 21073, 22699]",2.169490487081437,224.95000453841803,1839.6582666348413,0.0,173,1
Rpsa,197,"[551, 4436, 21082, 22700]",1.0586704160592,226.09286418232958,1908.1624386120918,0.0,174,1
Prrx1,159,"[553, 9771, 13870, 18807]",0.8325089605856818,229.68614799263653,1911.0391283601418,0.0,175,1
Rpsa,197,"[555, 4442, 21089, 22703]",3.022118050263158,230.06796144284257,1831.6011179891118,0.0,176,1
Aebp1,4,"[561, 6767, 9456, 18345]",1.4619794081806499,230.76489855289918,1895.720760388527,0.0,177,1
Rpsa,197,"[566, 4450, 21097, 22709]",2.0165519609190348,232.41414090198663,1861.3494503202664,0.0,178,1
Prrx1,159,"[569, 9786, 13883, 18813]",3.3351103003359928,235.1402568677877,1892.61106182557,0.0,179,1
Rpsa,197,"[571, 4458, 21108, 22715]",2.583325054999587,236.55521113725456,1866.48056336466,0.0,180,1
Rpsa,197,"[573, 4457, 21103, 22712]",3.224413975111999,235.7300206116622,1876.0194137280005,0.0,181,1
Nedd4,126,"[1313, 5990, 8637, 10893]",0.8204283437550564,237.8181260992877,1859.7315556456574,0.0,182,28
Malat1,83,"[2712, 4070, 10581, 14926]",1.3580199155540613,236.50912867833551,1862.2251625187523,0.0,182,28
Vim,261,"[9790, 15315, 16383, 21414]",1.5574431038090712,237.4286355728717,1860.71812152295,0.0,182,28
negative_control,406,"[1072, 6990, 10580, 18689]",2.046924263138033,237.05877697411893,1860.1355581912178,0.0,182,28
negative_control,1704,"[4075, 12353, 19871, 22716]",2.6223158486906333,237.4273951142374,1860.117498167094,0.0,182,28
negative_control,1093,"[4832, 6785, 12753, 18352]",3.1457813935044987,236.45039151665503,1859.9238447686237,0.0,182,28
Ndufs8,123,"[6787, 12754, 20176, 24209]",3.2088998022811235,237.00991560906286,1862.7811106506197,0.0,182,28
Ddx17,26,"[7594, 12607, 22223, 23399]",3.3377108631047374,236.70200984480732,1860.8525126866516,0.0,182,28
Sf3b2,205,"[9137, 12967, 17392, 19254]",3.705097740348921,236.84966906604723,1859.9826647331743,0.0,182,28
Ehmt2,31,"[1810, 9262, 11835, 17647]",3.7076847475755503,238.96350196033563,1860.1927947313561,0.0,182,28
negative_control,1835,"[581, 8363, 12618, 13893]",2.9533708856904592,240.82858611412146,1860.7985854178369,0.0,183,2
Rpsa,197,"[589, 4473, 21119, 22723]",2.2799616353382577,243.1544906808241,1902.4154331620512,0.0,184,1
Rpsa,197,"[594, 4482, 21124, 22727]",3.074586428438183,248.27784074467888,1893.6785647837555,0.0,185,1
Mrpl38,100,"[609, 8158, 10926, 15347]",3.613530103059342,120.68443176914181,1832.5208983165842,0.0,186,1
Psmd4,164,"[8878, 17667, 18602, 20505]",2.4250510693686205,123.34953765784024,1905.8721785413572,0.0,187,10
Paics,137,"[6495, 11376, 13925, 17433]",2.58714834742016,122.6746559018261,1907.4961608864537,0.0,187,10
Ptges3,168,"[1111, 4147, 8881, 23090]",3.002277782904929,123.76067860719796,1906.8300707614865,0.0,187,10
negative_control,1354,"[4525, 7134, 21922, 22323]",3.3856600787818523,124.12007302648135,1906.0978334922875,0.0,187,10
negative_control,1544,"[620, 8407, 12799, 23571]",2.605916107508243,128.50049664812104,1878.6833208157634,0.0,188,2
Ywhag,265,"[622, 6053, 10232, 17159]",3.097143849592632,132.10942190824346,1819.9740049972343,0.0,189,3
Crlf1,19,"[624, 9301, 15036, 17799]",0.4442759808846812,132.23894382869548,1842.5659869738868,0.0,190,1
Plin2,146,"[627, 12178, 15046, 17989]",1.9925474436274708,133.6464989473077,1867.0607068509546,0.0,191,1
Ywhag,265,"[628, 6056, 10236, 17165]",0.5891670063808626,134.00917731883334,1878.8967535803608,0.0,192,1
Pgrmc1,143,"[4891, 13971, 17686, 22361]",0.3623340035544907,143.70306174594828,1864.4008206594708,0.0,193,22
Neat1,125,"[639, 6858, 17022, 19290]",0.5725341441681102,144.193505343444,1864.5195591339666,0.0,193,22
Vim,261,"[9570, 15069, 16206, 21217]",0.7731779868295693,143.11708695641937,1862.2256437262558,0.0,193,22
Ncl,121,"[3313, 6548, 21504, 23151]",1.5947714745670187,143.6838246561382,1864.2527091706236,0.0,193,22
Malat1,83,"[2331, 3713, 10279, 14544]",1.6380420471132142,144.45863141781234,1863.3101595557432,0.0,193,22
Loxl1,78,"[7978, 10977, 12208, 15617]",2.230384959574758,144.63207025491937,1863.672284988114,0.0,193,22
Eef1g,28,"[860, 6075, 8447, 13700]",2.3778016650070635,145.79300212175173,1864.2896917631074,0.0,193,22
Lmna,77,"[5388, 16775, 18881, 23455]",3.571127316271885,143.17373645290894,1862.9681896427142,0.0,193,22
Neat1,125,"[644, 6864, 17026, 19295]",0.5351490442373458,148.39293490124365,1906.3950111953106,0.0,194,1
Crlf1,19,"[657, 9355, 15115, 17828]",1.8408470122865714,158.24255880205016,1853.5324106256844,0.0,195,1
Fkbp4,44,"[13094, 14235, 17236, 18739]",1.2913351727545863,164.5777811720794,1912.6867547316606,0.0,196,2
Neat1,125,"[674, 6894, 17040, 19305]",2.6750296835452563,173.05957305266412,1852.449181626102,0.0,197,1
Ywhag,265,"[678, 6127, 10376, 17264]",1.612848445586224,176.16940100123924,1928.583841309179,0.0,198,3
Thy1,228,"[8278, 19168, 20064, 22427]",1.563317239770352,187.8223804050245,1816.9746211159331,0.0,199,5
Malat1,83,"[2514, 3890, 10417, 14740]",2.7834599669979263,187.1902673712987,1824.6757368137191,0.0,200,2
Ndufs2,122,"[691, 4342, 18291, 21309]",1.5681972442526264,191.26207696489098,1830.094212780729,0.0,201,1
Rpl15,186,"[11066, 12272, 21798, 23265]",1.0230129117557445,190.5351424998396,1833.627809103496,0.0,202,7
Nedd4,126,"[1232, 5849, 8548, 10834]",1.3187370604707285,190.77297240067327,1833.4266932450557,0.0,202,7
negative_control,351,"[6157, 19706, 19838, 22974]",1.861355783928835,192.29139786686233,1832.5468702466767,0.0,202,7
Crlf1,19,"[695, 9401, 15210, 17869]",2.0778408497676524,193.8729515279375,1817.702685782329,0.0,203,1
Zyx,271,"[5533, 9091, 18553, 20444]",1.3311518750783193,216.48624074102617,1849.7560994232115,0.0,204,4
Clta,15,"[10726, 12088, 15510, 23711]",2.9665172838046274,216.89814680166597,1850.1739264504902,0.0,204,4
Sec13,204,"[11318, 14338, 21364, 23347]",1.6443583791512377,216.11366404710293,1853.0069454818226,0.0,205,4
Crlf1,19,"[726, 9443, 15268, 17903]",3.4083920013634326,217.2346269492594,1854.2747092294583,0.0,205,4
Rpl4,189,"[734, 15523, 18568, 20153]",3.7985694242786683,224.8391653002621,1886.0133127243455,0.0,206,1
negative_control,1089,"[737, 10552, 16079, 18341]",2.9780799753619087,227.71703122375274,1859.4988678523769,0.0,207,1
Plin2,146,"[743, 12344, 15302, 18181]",1.213225330467105,231.11517324586575,1843.1127115404083,0.0,208,1
Ndufs2,122,"[749, 4466, 18354, 21419]",1.9468817240881178,238.8236143927405,1850.578665463689,0.0,209,2
Plin2,146,"[750, 12355, 15320, 18189]",0.8538057790946123,239.09315003684117,1869.1826965775588,0.0,210,2
Ywhag,265,"[757, 6245, 10602, 17412]",1.844711218341055,247.72982390126072,1873.4887598983337,0.0,211,2
Neat1,125,"[758, 6998, 17110, 19368]",0.682412412100285,249.79518970641834,1869.7540094754465,0.0,212,2
Eef1g,28,"[762, 6015, 8370, 13619]",2.656398556323709,107.68161515597022,1870.9996734302172,0.0,213,1
Ercc1,40,"[4971, 12138, 16529, 19371]",1.2728618021862483,108.75838766856806,1849.4008094565759,0.0,214,3
Ywhaz,268,"[765, 14979, 18592, 21889]",2.941956360461482,111.63248145098271,1852.5956315530107,0.0,215,1
negative_control,1879,"[770, 5610, 11843, 14989]",3.0154052071957,115.12717922495273,1883.0996804633526,0.0,216,1
Tpm1,238,"[771, 15785, 19031, 22308]",3.891843731008863,115.04041789927673,1854.6808146449237,0.0,217,1
negative_control,1387,"[5005, 15349, 21153, 22864]",2.4328165985403216,120.94831288805568,1860.6538692529969,0.0,218,6
St13,220,"[7130, 9163, 11947, 13441]",2.435742641417003,119.32983232167649,1858.6756848157256,0.0,218,6
Cox7a2l,18,"[778, 10624, 11372, 19273]",3.3192066545261967,119.5586570179241,1859.7210271761146,0.0,218,6
negative_control,842,"[3257, 10927, 13918, 20778]",3.428288694519301,120.7130774951129,1860.388556214061,0.0,218,6
Emp1,39,"[779, 4996, 9838, 18375]",1.8957525440239293,119.10402184283456,1847.490321218968,0.0,219,1
Csnk1a1,22,"[7132, 12386, 13231, 19038]",2.0103072831718514,119.88005710791525,1912.5013456618865,0.0,220,3
Pkm,144,"[784, 4510, 19608, 19899]",3.0926975390339644,120.56653553828916,1912.232618135539,0.0,220,3
Ywhaz,268,"[785, 15004, 18599, 21915]",2.4931790191440344,121.87079697401026,1889.683302707239,0.0,221,1
Ywhaz,268,"[786, 14999, 18596, 21911]",2.11105541444087,120.58953939927602,1895.8142636402818,0.0,222,1
U2af2,249,"[1350, 6826, 13009, 15571]",0.5424278910066088,121.74769368441405,1877.32822672955,0.0,223,3
Emp1,39,"[788, 5008, 9846, 18382]",3.173988115296278,122.66372809023412,1878.256890130628,0.0,223,3
Tpm1,238,"[793, 15809, 19048, 22324]",0.6791203355465195,124.23448606569426,1868.7736356032626,0.0,224,1
Eef1g,28,"[794, 6037, 8400, 13650]",2.694446386468684,124.8900678713224,1834.9580263870655,0.0,225,1
Eef1g,28,"[796, 6038, 8403, 13651]",3.1550700207965283,125.366133055818,1919.1552680271016,0.0,226,1
negative_control,861,"[797, 12793, 17973, 21170]",3.9461079878957297,125.26847015595654,1900.9501013688587,0.0,227,1
Rab7,174,"[802, 3635, 7302, 9171]",2.573985051633829,126.9183872289327,1823.4220855528931,0.0,228,1
Pkm,144,"[805, 4538, 19616, 19916]",0.4661299419558942,127.74821282541862,1880.5879710477518,0.0,229,3
Rab7,174,"[814, 3648, 7312, 9175]",2.9526207294120175,130.47721457247223,1904.506035614165,0.0,230,2
Eef1g,28,"[815, 6054, 8418, 13667]",3.2842116199637923,132.01655840632233,1812.4272711411757,0.0,231,1
Ywhaz,268,"[823, 15042, 18609, 21948]",0.9008476249140351,132.87723845957967,1876.0957547445619,0.0,232,1
Rab7,174,"[824, 3663, 7322, 9181]",1.1435132043093788,133.50897521310435,1819.2065966955913,0.0,233,1
Ywhaz,268,"[826, 15044, 18613, 21950]",1.151021384807967,133.54788793958718,1852.838309442258,0.0,234,1
Eef1g,28,"[828, 6058, 8424, 13671]",0.3877738116088607,134.68545436087484,1919.4018535935309,0.0,235,2
Pkm,144,"[831, 4559, 19626, 19937]",1.4484978987996828,135.3351535799198,1892.702743228394,0.0,236,1
Thy1,228,"[8187, 19078, 19941, 22348]",0.7331010386291873,137.75396269036327,1859.120521297671,0.0,237,4
Eef1g,28,"[838, 6067, 8431, 13683]",2.769452846464664,138.8145004197014,1832.489930400819,0.0,238,1
Pkm,144,"[841, 4573, 19632, 19946]",2.6412950854888013,139.47681130154714,1820.6088545772086,0.0,239,1
Trim28,241,"[9901, 11766, 19288, 23820]",1.2172906583014584,142.26338717533133,1887.123522419463,0.0,240,7
Ncl,121,"[3304, 6543, 21501, 23143]",1.4824365501469325,141.589532150741,1886.1025422131463,0.0,240,7
Polr2m,149,"[8440, 9187, 13044, 17186]",3.6942502973141673,141.8761514987233,1886.5269815233446,0.0,240,7
Emp1,39,"[846, 5067, 9896, 18418]",3.2235791273900167,140.63996851077172,1910.2563147084165,0.0,241,2
negative_control,2023,"[11864, 15384, 20366, 23454]",1.8562165095790244,144.00382773954584,1856.1572057032922,0.0,242,15
negative_control,363,"[6072, 11407, 15068, 18621]",1.916020568361132,143.08249697308756,1856.2100294013653,0.0,242,15
Efemp1,29,"[1897, 10652, 19091, 22906]",2.224259089284799,142.73101016981906,1857.0339218312422,0.0,242,15
negative_control,1177,"[8442, 11767, 16708, 19289]",2.7746665558254393,143.7114191187908,1856.583480702666,0.0,242,15
negative_control,428,"[9188, 12443, 16573, 18427]",3.0560298233759524,144.19323729198473,1856.8836461871394,0.0,242,15
Spon2,213,"[7148, 11764, 16772, 22355]",0.6992554537199681,141.28199437891843,1837.0469895435128,0.0,243,4
