hyb,x,y,s,w
4,836.5240714,1417.348766,1.22,1414.333859
4,835.7158432,1409.205176,1.046516379,1633.693824
4,843.559418,1539.429456,1.22,2214.276089
4,900.4936095,1489.45993,1.22,1535.371483
4,831.9748852,1480.676761,0.870423034,1355.645656
4,885.8697264,1476.357085,1.22,804.3412696
4,847.3137443,1539.750912,1.22,759.8227963
4,898.2930556,1542.852521,1.22,1680.643512
4,840.4912666,1541.120168,1.22,673.7262597
4,955.9782485,1474.879949,1.22,1931.688865
4,951.4751641,1476.931265,1.22,1701.428938
4,922.6554733,1476.216461,1.171237378,1563.392514
4,960.1432654,1466.798309,1.22,867.2802215
4,935.4097895,1475.007813,1.22,841.0939474
4,961.7478569,1444.130413,1.22,864.5044084
4,948.0422812,1474.834,1.22,773.3507313
4,1001.270147,1472.927663,1.22,2269.694248
4,1004.184989,1475.796363,1.22,1475.661402
4,1012.941882,1473.4385,1.22,1205.865465
4,1017.429827,1471.954621,1.22,1092.436577
4,965.4600806,1452.730562,1.22,1018.449704
4,965.4208901,1485.11691,1.22,1942.143278
4,998.1211308,1474.221019,1.22,1429.654186
4,1006.155135,1476.76011,1.22,1360.213271
4,967.083004,1474.536142,1.22,1022.829061
4,1026.668241,1476.410626,1.22,894.7145916
4,782.5571114,1543.318416,1.22,2836.874207
5,759.6407718,1472.129016,1.22,1825.207569
5,763.0314487,1449.19205,1.22,1566.630397
5,761.6545399,1453.631819,1.22,1228.684164
5,754.9208402,1469.569827,1.22,910.2210415
5,766.1308003,1451.563335,1.22,875.0798666
5,758.8583574,1468.491221,1.22,669.187204
5,760.9835482,1496.883676,1.22,1896.73425
5,771.7661435,1482.516291,1.22,1809.171055
5,758.5893595,1518.692948,1.22,1113.861801
5,759.1519249,1490.944466,1.22,1078.010865
5,761.176096,1512.065891,1.22,1003.505177
5,765.9951828,1529.612018,1.22,911.9098072
5,758.1703819,1535.103506,1.22,780.8170468
5,766.4397672,1523.312438,1.22,708.4998466
5,766.7171432,1532.864395,1.018094554,730.5330027
5,758.4928077,1498.320771,1.22,610.8461072
5,804.2721045,1403.517331,1.22,1200.898272
5,828.7607351,1417.925195,1.22,2435.859779
5,784.6066916,1431.011337,1.22,2432.861933
5,817.3381175,1462.389309,1.22,2059.504087
5,810.2660962,1452.527687,1.22,1984.021138
5,823.3974286,1460.296583,1.22,1762.090619
5,783.5567419,1467.604849,1.22,1646.646108
5,782.5704781,1452.644395,1.22,1522.700557
5,800.6612563,1446.193641,1.22,1545.673439
5,789.4368307,1433.132111,1.22,1465.872955
5,780.5616583,1442.112826,1.22,1378.075792
5,801.6642503,1442.322843,1.22,1206.472481
5,787.1845082,1421.90809,1.196889272,1048.052704
5,791.5738028,1438.712936,1.22,1070.292699
5,790.7495839,1455.55503,1.22,1044.947325
5,777.0897765,1463.390655,1.22,1087.702415
5,811.0101953,1445.162358,1.22,950.0839056
5,793.4807481,1450.495469,1.22,954.0385561
5,794.6504253,1460.997761,1.22,917.3897118
5,777.0042364,1443.518709,1.22,906.9490297
5,827.9477671,1414.604822,1.22,708.3434277
5,792.6085939,1432.741069,1.22,750.2169188
5,787.7540341,1429.974965,1.202627143,697.6506269
5,813.5929827,1453.163279,1.22,689.9185398
5,774.0723087,1461.665908,1.22,698.4824109
5,794.3634678,1429.231467,1.22,667.5186367
5,786.8323092,1453.658947,1.22,717.5197786
5,826.5315128,1517.263896,1.22,2260.02189
5,777.648311,1519.460101,1.22,2393.908032
5,773.8015752,1482.161819,1.22,2276.606346
5,829.3663665,1501.390984,1.22,2017.584589
5,830.567846,1514.397287,1.22,2025.061588
5,809.5325575,1528.603783,1.22,1835.348847
5,795.9388701,1503.855483,1.22,1900.561374
5,821.0667985,1498.864762,1.22,1576.655549
5,805.9772686,1493.071005,1.22,1612.017246
5,814.7857595,1524.119683,1.22,1590.750878
5,794.8879425,1518.041889,1.22,1253.098639
5,824.2058798,1488.18636,1.214983038,1151.22746
5,786.0890374,1490.479665,1.22,1226.571761
5,791.521284,1501.243295,1.22,1210.399511
5,778.9294583,1487.53453,1.22,1211.008614
5,812.9370388,1484.846607,1.22,1102.464348
5,779.5355755,1523.557184,1.22,1199.656915
5,786.6181694,1531.882164,1.22,1121.550088
5,821.8251121,1507.730194,1.22,1058.341675
5,830.3017992,1510.517878,1.22,1002.178399
5,813.7255792,1494.130569,1.22,979.0940693
5,799.8114185,1521.730637,1.22,1010.602184
5,788.1210574,1486.07879,1.22,1059.754175
5,797.9672003,1484.886225,1.22,1008.545643
5,799.4434637,1502.223267,1.22,979.4591586
5,817.7238613,1496.175751,1.22,917.9368413
5,810.309193,1506.461385,1.22,882.3493225
5,774.7797898,1504.048201,1.22,963.0114126
5,826.6314152,1523.138975,1.22,837.0740989
5,821.5495627,1502.748713,1.074324338,856.2092566
5,803.8583612,1513.066609,1.22,852.4570601
5,831.7964543,1516.987493,1.006406948,854.1348154
5,834.3810072,1494.658252,1.205604651,709.3820603
5,782.7927794,1485.649615,1.22,739.6354431
5,801.5191913,1483.430775,1.22,711.9214688
5,809.3427693,1487.71285,1.22,684.9644211
5,782.6204886,1510.782782,1.22,672.7353673
5,775.1245287,1478.449116,1.22,702.0974861
5,778.0905752,1497.266101,1.22,705.6710329
5,777.9292877,1482.950633,1.22,715.5903728
5,825.1721256,1531.402692,1.22,688.0489081
5,811.9547245,1553.004015,1.22,1632.895831
5,804.3359412,1555.173905,1.22,1506.107286
5,775.7570718,1556.410369,1.22,1353.195676
5,822.4385145,1544.5066,1.22,978.496617
5,791.84424,1546.594825,1.22,822.510167
5,823.3912951,1555.450475,1.22,769.3722477
5,846.2286487,1403.926481,1.22,2457.659094
5,842.4395533,1402.454455,1.22,1474.29411
5,861.3064181,1400.639229,1.22,1438.897798
5,882.7076505,1404.494968,1.22,1195.639804
5,868.3093593,1400.400853,1.22,1107.704364
5,841.0803351,1396.123866,1.22,705.6210636
5,834.011317,1403.628427,1.22,639.3267781
5,883.1645737,1412.12938,1.22,610.2307615
5,849.2110034,1424.717492,1.22,4916.897816
5,893.9469163,1455.606185,1.114868515,4195.352794
5,890.1417529,1441.887673,1.206084684,3606.04744
5,892.5730726,1450.130275,1.22,2582.307082
5,880.964865,1455.886176,1.22,2833.698687
5,878.5925761,1445.154193,1.097304242,2486.945577
5,884.5277718,1466.220901,1.194780917,2247.862081
5,862.2859932,1437.640445,1.22,2417.314797
5,877.9675297,1470.88069,1.210955739,2045.077434
5,882.2276712,1440.635667,1.117459068,1880.073884
5,876.1036551,1439.371806,1.061901367,1793.164894
5,882.6998678,1435.131302,1.22,1562.579508
5,865.6547989,1416.912337,1.208491992,1436.017951
5,859.8158854,1432.818603,1.22,1554.084053
5,853.9316957,1437.395112,1.22,1414.965546
5,866.9689625,1459.34539,1.22,1195.090168
5,870.8130358,1471.241765,1.22,1114.703362
5,863.4071893,1434.95782,1.142085447,1145.866574
5,874.3381388,1451.382398,1.22,1080.935195
5,857.3240825,1447.396061,1.22,1006.550191
5,881.3252206,1452.578104,1.22,948.7907303
5,847.0488663,1436.03547,1.22,778.4099404
5,859.8919848,1428.377899,1.22,872.6605219
5,891.2193332,1446.008317,1.22,702.5302361
5,845.7663711,1424.971918,1.22,665.5624016
5,862.2739835,1440.232636,1.072500866,650.3435086
5,864.1688383,1452.710158,1.22,667.9850935
5,882.3529493,1516.291059,1.22,4768.571157
5,889.0006266,1523.231805,1.22,2376.930099
5,879.8996979,1503.218269,1.22,2310.579484
5,838.7889606,1517.662057,1.22,2292.951767
5,872.5232734,1531.897408,1.22,2075.464357
5,889.5903641,1513.532909,1.22,2098.973064
5,887.3530415,1488.923594,1.22,1521.513481
5,886.4993775,1496.037335,1.22,1396.13429
5,841.5864199,1533.419562,1.22,1433.817269
5,853.9890607,1526.05677,1.22,1309.719961
5,893.1931138,1483.183313,1.22,1281.300831
5,838.6376969,1510.329713,1.22,1208.673488
5,866.9654922,1493.055604,1.22,996.806066
5,863.6948493,1507.01673,1.22,1053.385062
5,856.4543993,1516.304064,1.22,1019.818572
5,867.5058397,1531.548624,1.22,974.9009578
5,875.0572827,1514.63654,1.22,905.0489457
5,889.3513942,1510.771235,0.919501454,994.1929069
5,852.4086402,1515.712758,1.22,756.2907179
5,850.1234256,1528.052064,1.22,736.3842475
5,838.6602758,1482.144553,1.22,605.7784014
5,882.2992871,1513.783735,0.903108726,726.186722
5,846.2968719,1552.38262,1.188367798,3243.221776
5,892.2806686,1546.105022,1.22,669.8165509
5,856.7822862,1543.803075,1.22,680.9267971
5,904.1609259,1447.732402,1.22,2495.96132
5,913.9994384,1466.395719,1.22,2321.654811
5,951.776762,1462.237794,1.22,1939.584784
5,905.6776229,1444.574087,1.09588526,1942.630846
5,924.7534114,1455.87964,1.22,1953.039814
5,939.4993596,1448.352212,1.22,1892.382989
5,924.5176246,1432.684556,1.22,1717.518737
5,943.0067331,1466.694235,1.22,1362.886061
5,955.7215798,1447.91394,1.22,1147.961667
5,927.7034943,1430.522819,1.22,936.6370411
5,955.589904,1465.706686,1.22,931.6317249
5,946.3346506,1441.93481,1.22,804.8209742
5,933.9265016,1438.904191,1.22,825.6217751
5,912.3031962,1460.04905,1.22,786.8960887
5,935.6310406,1449.72433,1.22,809.9968498
5,955.3353946,1469.66748,1.22,734.6415648
5,930.9359432,1471.356664,1.086321936,716.7561784
5,930.874997,1429.751172,1.22,618.8934921
5,916.1897632,1496.001338,1.122517754,3524.35128
5,903.862249,1530.47044,1.22,2664.995995
5,929.9679152,1521.017549,1.14084967,2398.418526
5,917.770271,1481.027719,1.139930822,2303.662826
5,925.6675867,1495.729839,1.22,1452.569511
5,914.6903495,1487.877832,1.16152383,1181.489056
5,919.3786288,1512.91638,1.22,1134.737694
5,912.6265554,1522.343254,1.22,1078.063581
5,942.0620515,1491.048536,1.22,930.5952756
5,928.7784934,1497.963251,1.22,831.3147692
5,905.3364942,1498.794854,1.13372182,789.1354358
5,905.2401506,1532.557821,1.017661608,808.1649203
5,939.8599479,1507.457285,1.22,764.7440371
5,952.0153432,1488.229055,1.22,706.3814713
5,951.3469181,1494.886949,1.22,665.2933163
5,941.6739833,1544.582365,0.930070212,1456.925959
5,991.28029,1439.934947,1.22,2923.577939
5,996.8297345,1442.47894,1.22,1783.924843
5,985.2596757,1462.986784,1.22,1500.273608
5,1001.386492,1466.930488,1.22,1346.771904
5,993.6913779,1460.272635,1.22,1218.668881
5,1007.660893,1454.54016,1.22,896.0298279
5,976.7535659,1460.406442,1.22,913.315865
5,987.0762905,1455.329418,1.22,809.8117844
5,1001.439399,1470.661218,1.22,802.158989
5,1015.71807,1469.088787,1.22,755.5366024
5,971.6239245,1467.672385,1.22,770.6336674
5,1021.248199,1460.996547,1.22,730.9843522
5,982.8909985,1481.186903,1.22,2483.584784
5,980.5434837,1500.788239,1.22,1847.446692
5,992.4132141,1496.055257,1.22,1519.839506
5,978.0202701,1498.229052,1.22,1138.773365
5,1004.605848,1517.440326,1.22,1215.140648
5,968.6128856,1482.783241,1.22,1033.724006
5,980.6347014,1483.552995,1.22,1037.452317
5,1010.251016,1482.694676,1.22,955.230482
5,996.6064993,1522.799527,1.22,953.2539656
5,980.8111985,1503.789758,1.22,754.0547938
5,991.8583263,1500.486568,1.22,716.2868834
5,767.8832868,1467.768315,1.22,1042.523127
5,769.2883146,1529.905632,1.219998827,3594.856739
5,763.2443855,1476.235514,1.22,1048.087794
5,769.9708521,1487.285855,1.22,1072.372976
5,757.404413,1473.977077,1.22,1036.686295
5,770.2173365,1532.607229,1.22,849.703523
5,767.4770869,1540.787506,1.22,1434.782464
5,831.7602119,1394.472734,1.22,1871.936118
5,773.3658772,1432.856535,1.22,1726.569962
5,822.075843,1473.909719,1.22,1776.380905
5,812.7498353,1472.606691,1.22,1117.194441
5,770.6806838,1462.348149,1.22,1019.675515
5,825.3230488,1476.347284,1.22,787.7389108
5,834.1550745,1451.096498,1.22,705.3084392
5,789.3754536,1474.17345,1.22,843.7447214
5,832.2009444,1496.621611,1.22,2554.796883
5,834.1694012,1503.523147,1.22,2166.02827
5,774.0902048,1516.196062,1.22,2211.198779
5,780.8599269,1537.527935,1.22,1280.381026
5,770.1306021,1483.697323,1.22,1357.641326
5,811.2046837,1536.869787,1.22,1280.089577
5,835.4493399,1517.206511,1.22,1182.957045
5,797.2740442,1477.224156,1.22,1124.34931
5,804.7042893,1477.457405,1.22,1058.227755
5,798.4373478,1537.403879,1.22,813.3215803
5,780.3423799,1541.485888,1.22,631.7252686
5,769.9861229,1536.962448,1.116707678,619.5940229
5,829.004965,1541.801489,1.22,2586.000774
5,792.3852369,1541.745639,1.22,939.247181
5,852.4263617,1408.173948,1.22,1499.926709
5,877.6242019,1410.750928,1.22,947.1621208
5,895.0709762,1410.156436,1.22,779.9802266
5,897.6837548,1472.923294,1.22,2146.95227
5,866.8114786,1413.185078,1.22,1805.513301
5,895.4115048,1424.594396,1.22,1095.402273
5,837.0610075,1411.554527,1.22,1022.702855
5,863.7049208,1411.541583,1.22,924.3881077
5,895.981085,1528.07722,1.202092586,2699.087999
5,897.3282264,1509.604257,1.22,2320.956714
5,840.8384522,1537.618672,1.22,1778.04098
5,840.2781018,1473.826477,1.130226927,1040.306733
5,834.7866586,1565.71877,1.165115132,3041.819829
5,899.6637175,1477.705892,1.078171886,1828.72805
5,961.7477129,1435.273918,1.22,925.7380967
5,927.8550952,1472.967803,1.22,862.2962351
5,944.8197771,1475.425987,1.22,652.6395689
5,900.8842798,1490.533379,1.22,4603.278946
5,928.7911628,1537.72542,1.181416334,2851.262695
5,932.9019338,1477.680136,1.22,1451.844948
5,901.6340892,1483.516667,1.218326196,1331.837339
5,902.6013416,1527.869824,0.999035968,1488.674638
5,936.327869,1479.392242,1.22,1076.183279
5,960.3866506,1488.624488,1.22,1002.682599
5,954.5530159,1477.419749,1.22,811.3300334
5,950.0998759,1475.088954,1.22,710.5433659
5,941.2093445,1541.283773,1.22,2368.207047
5,902.4607555,1542.535919,1.22,1572.515121
5,958.9311752,1550.503764,1.22,1274.258821
5,963.4269872,1543.125852,1.22,896.3004003
5,993.1734146,1476.967367,1.22,699.3237396
5,972.7429598,1479.265295,1.22,1653.349785
5,990.7532663,1475.054787,1.22,1296.507133
5,1015.625789,1478.525194,1.22,1317.831446
5,1027.648692,1486.12455,1.22,817.6916252
5,966.9989239,1541.972945,1.22,809.9697721
5,767.5477618,1526.420547,1.22,2217.467727
5,901.7844196,1546.594632,1.22,3581.835365
5,1011.002245,1479.606415,1.22,2400.672642
6,767.1859612,1460.262733,1.22,686.6298763
6,764.8628995,1482.12753,1.22,1208.424318
6,761.6947405,1504.438682,1.22,997.8202079
6,763.8519414,1491.742468,1.22,985.5700124
6,762.6736305,1516.995454,1.22,902.2926128
6,757.3489161,1501.861161,1.22,817.6618036
6,760.6084457,1533.642834,1.22,666.9766322
6,762.9587159,1545.400352,1.22,1292.019811
6,805.9900201,1404.501724,1.22,1790.48081
6,829.6027675,1401.165272,1.22,1219.695421
6,811.0107629,1402.815844,1.22,813.8845492
6,820.6651416,1403.933085,1.22,867.0196116
6,803.7834507,1402.322236,0.977073201,688.9140266
6,788.78152,1440.741892,1.22,2778.914389
6,818.2017255,1470.203681,1.22,1800.297767
6,815.2869086,1430.503168,1.22,1671.1832
6,785.6777744,1427.472573,1.22,1712.927916
6,827.9717838,1430.826539,1.22,1539.215807
6,789.5182783,1418.477894,1.22,1624.800866
6,825.9253237,1457.847038,1.22,1534.619143
6,821.8930029,1461.097928,1.22,1426.508194
6,803.9521798,1471.398127,1.22,1386.244356
6,820.401343,1435.028698,1.22,1434.065507
6,795.3651026,1445.994877,1.22,1318.731354
6,784.2142563,1452.026187,1.22,1357.925589
6,779.6408368,1460.881541,1.22,1231.132698
6,780.0433409,1437.730876,1.22,1210.582146
6,800.3938054,1428.351158,1.22,1104.648398
6,783.0665287,1430.352781,1.22,1076.88361
6,791.0608312,1438.350787,1.199347982,998.3601627
6,794.8251947,1433.540503,1.22,1039.419448
6,814.9945985,1435.120531,1.22,1082.473114
6,809.3551569,1450.10346,1.22,1066.210494
6,819.9301819,1430.050997,1.22,950.1306003
6,818.5711638,1451.84676,1.22,918.2251848
6,777.8347399,1444.673224,1.22,872.4829539
6,793.3512947,1421.764604,1.22,873.5170182
6,785.7804316,1422.356227,1.22,864.6421706
6,781.0407271,1454.056144,1.22,850.9889218
6,811.380167,1447.380631,1.22,799.3739708
6,798.8428913,1419.311033,1.22,827.07593
6,825.287118,1436.428322,1.22,743.3486625
6,810.4945159,1419.003381,1.22,769.2307346
6,772.9916567,1459.267646,1.22,715.9217199
6,790.9078984,1463.502752,1.22,707.8688165
6,836.2800303,1462.114343,1.22,718.1392806
6,809.9864933,1462.512164,1.22,667.8676578
6,824.7653788,1503.651738,1.22,2503.670537
6,798.5159964,1529.814414,1.22,2078.721235
6,809.4424087,1505.874963,1.22,2171.351769
6,825.334411,1498.220858,1.22,2026.33756
6,808.2078165,1514.335589,1.22,1645.150848
6,800.1464756,1489.77012,1.22,1790.981782
6,797.5382006,1480.767585,1.22,1695.559769
6,790.9391596,1509.39305,1.22,1645.338601
6,807.5541308,1532.618464,1.22,1601.29291
6,777.0127384,1497.81597,1.22,1592.402797
6,783.470601,1530.199195,1.22,1439.880612
6,821.2231987,1487.710489,1.22,1432.897423
6,792.3228372,1503.725233,1.22,1272.214994
6,822.6815724,1491.188568,1.22,1095.215143
6,810.4000364,1500.511766,1.22,1206.434848
6,812.7851204,1526.961871,1.22,1173.925165
6,786.341812,1523.719939,1.22,1102.212526
6,802.3197646,1497.979486,1.22,1138.310215
6,820.7673256,1531.418964,1.22,949.1568221
6,795.1159422,1492.799958,1.22,828.7847747
6,812.7659453,1506.479944,1.22,878.5027428
6,800.2080029,1515.712652,1.22,862.9304127
6,780.4086758,1527.510492,1.22,815.5411248
6,780.5193263,1480.460629,1.22,809.0560968
6,809.6024935,1496.632117,1.22,833.7588312
6,825.2930025,1479.030769,1.22,727.7760424
6,781.8919431,1515.749797,1.22,744.0927516
6,808.781649,1527.449319,1.22,695.7631512
6,788.2385314,1507.028301,1.22,730.1852409
6,815.8247963,1509.304642,1.22,670.5547268
6,810.9647574,1492.480346,1.22,758.7620069
6,781.9615991,1483.903312,1.22,620.2392954
6,821.0503849,1515.69452,1.22,667.9424756
6,805.7781177,1498.29388,1.22,609.7106921
6,780.1350476,1563.878098,1.22,2556.415983
6,799.7275154,1547.929356,1.22,1628.965091
6,786.1104453,1546.246523,1.22,1429.956937
6,818.133086,1546.183792,1.22,1215.920808
6,783.5350486,1565.024383,1.212261103,1102.977376
6,782.0807759,1545.445419,1.22,1092.629667
6,776.2581306,1562.350878,1.22,900.35463
6,794.3526088,1555.882531,1.22,901.9461215
6,781.2023573,1559.274531,1.22,766.3134597
6,802.8462928,1559.044965,1.22,726.571149
6,781.4219611,1552.206187,1.22,719.4942904
6,865.9015973,1399.919069,1.22,2150.581059
6,880.3271965,1404.258648,1.22,2007.815808
6,850.76262,1405.73487,1.22,2034.763237
6,841.1818145,1397.6935,1.22,1386.650283
6,860.7092428,1407.049856,1.22,1191.187722
6,856.6128727,1397.471414,1.22,971.3354581
6,867.8466664,1403.388128,1.22,1020.23095
6,847.7438007,1394.930518,1.22,915.1241577
6,837.356839,1405.324737,1.22,846.5486041
6,848.3372215,1403.853275,1.22,712.5160983
6,863.3876222,1401.519392,1.097245818,671.5043477
6,886.8490368,1408.019614,1.22,669.4413281
6,831.9418443,1401.963208,1.22,624.8059762
6,856.5432945,1433.138938,1.22,2366.114274
6,864.6368761,1439.838317,1.22,2127.763416
6,866.3789876,1417.262386,1.22,1846.568501
6,886.5965863,1438.223605,1.22,1809.414151
6,839.0125914,1462.982512,1.22,1882.619449
6,862.9989604,1428.214661,1.22,1581.044373
6,838.1005898,1449.550088,1.22,1541.39969
6,879.7572451,1447.001258,1.22,1375.962974
6,863.0549235,1457.910845,1.151016749,1269.302972
6,875.7075251,1467.433258,1.22,1164.764561
6,877.9674924,1435.614301,1.22,1160.77993
6,868.2391789,1450.726645,1.22,1221.219053
6,856.1098663,1466.40879,1.22,1221.369888
6,856.8425964,1452.45703,1.22,1044.605086
6,876.108458,1461.492885,1.22,1012.655776
6,845.9554533,1445.980296,1.22,919.0691675
6,859.0417128,1437.309213,1.22,954.4329803
6,866.5755169,1447.497262,1.22,859.7358191
6,837.0546941,1441.969952,1.22,902.171219
6,889.4282574,1439.646661,1.22,846.5046413
6,872.6545308,1448.383379,1.22,777.2754937
6,837.5089551,1459.927092,1.22,840.0438976
6,860.4973885,1464.032251,1.22,799.9638212
6,858.5797908,1416.83112,1.22,797.0640973
6,879.8057057,1463.120509,1.22,676.4435392
6,852.5910922,1467.941196,1.22,711.6392642
6,849.3468117,1434.675539,1.22,670.6554912
6,893.956481,1462.079435,1.22,678.8323182
6,843.7066397,1453.046503,1.22,627.3081908
6,888.7966866,1490.228529,1.22,3118.690151
6,858.2211753,1495.412932,1.22,1663.150873
6,872.9145325,1535.228054,1.22,1507.991888
6,872.8011078,1529.211869,1.22,1574.876188
6,839.4361694,1514.572097,1.22,1533.754338
6,852.3182224,1527.265021,1.22,1426.818273
6,847.6522274,1505.521977,1.22,1348.535253
6,891.6451386,1489.342184,1.22,1120.597715
6,844.1281135,1495.02885,1.22,1121.39359
6,852.1550131,1521.589874,1.22,1028.885499
6,850.1617468,1483.800998,1.22,969.5785438
6,866.4665658,1530.727077,1.22,949.8138467
6,885.211445,1502.07952,1.22,908.9541646
6,881.214236,1520.035981,1.22,906.0731069
6,861.7319694,1526.020028,1.22,890.992124
6,869.2789601,1508.623811,1.22,856.8427609
6,886.6495851,1527.178312,1.22,896.5552915
6,865.8301822,1497.707459,1.22,788.3599207
6,875.7104305,1527.225705,1.22,788.9673692
6,860.880773,1509.308629,1.22,805.4099247
6,866.1215894,1491.48316,1.22,725.043736
6,842.4931872,1513.034674,1.22,724.5080668
6,894.5853494,1512.197321,1.22,694.7816921
